Campus;Identificador;Ano;Semestre;Cd_Disciplina;Codigo_Conceito;Nota;Faltas_Teorica;Faltas_Pratica
CRP;30005263;2017;2;CIC 343 ; ;73;2;0
CRP;30005263;2017;2;CRP 191 ; ;65;10;0
CRP;30005263;2017;2;CRP 295 ; ;69;8;0
CRP;30005263;2017;2;CRP 297 ; ;72;12;0
CRP;30005263;2018;1;ADE 194 ;L;0;16;0
CRP;30005263;2018;1;ADE 310 ;L;0;48;0
CRP;30005263;2018;1;ADE 351 ;L;0;36;0
CRP;30005263;2018;1;CRP 192 ; ;12;0;0
CRP;30005264;2016;1;ADE 101 ;L;0;32;0
CRP;30005264;2016;1;CIC 100 ;L;2;24;0
CRP;30005264;2016;1;CRP 181 ;L;5;18;0
CRP;30005264;2016;1;CRP 290 ;L;3;16;0
CRP;30005264;2016;1;CRP 296 ; ;19;10;0
CRP;30005266;2016;1;ADE 101 ; ;82;0;0
CRP;30005266;2016;1;CIC 100 ; ;73;0;0
CRP;30005266;2016;1;CRP 181 ; ;77;0;0
CRP;30005266;2016;1;CRP 290 ; ;94;2;0
CRP;30005266;2016;1;CRP 296 ; ;87;1;0
CRP;30005266;2016;2;ADE 102 ; ;85;2;0
CRP;30005266;2016;2;CIC 343 ; ;76;2;0
CRP;30005266;2016;2;CRP 091 ;S;0;0;0
CRP;30005266;2016;2;CRP 191 ; ;53;4;0
CRP;30005266;2016;2;CRP 295 ; ;82;0;0
CRP;30005266;2016;2;CRP 297 ; ;85;2;0
CRP;30005266;2017;1;ADE 150 ; ;7;4;0
CRP;30005266;2017;1;ADE 194 ; ;82;0;0
CRP;30005266;2017;1;ADE 302 ; ;89;0;0
CRP;30005266;2017;1;ADE 310 ; ;90;0;0
CRP;30005266;2017;1;CRP 091 ;S;0;4;0
CRP;30005266;2017;1;CRP 191 ; ;70;0;0
CRP;30005266;2017;2;ADE 192 ; ;82;4;0
CRP;30005266;2017;2;ADE 195 ; ;94;1;0
CRP;30005266;2017;2;ADE 311 ; ;93;0;0
CRP;30005266;2017;2;CRP 192 ; ;80;4;0
CRP;30005266;2018;1;ADE 150 ;L;0;60;0
CRP;30005266;2018;1;ADE 320 ; ;0;0;0
CRP;30005266;2018;1;ADE 322 ;L;0;30;0
CRP;30005266;2018;1;ADE 326 ; ;0;0;0
CRP;30005266;2018;1;ADE 351 ;L;0;36;0
CRP;30005267;2016;1;ADE 101 ; ;48;0;0
CRP;30005267;2016;1;CIC 100 ; ;39;2;0
CRP;30005267;2016;1;CRP 181 ; ;69;2;0
CRP;30005267;2016;1;CRP 290 ; ;84;0;0
CRP;30005267;2016;1;CRP 296 ; ;65;0;0
CRP;30005267;2016;2;CIC 100 ; ;60;0;0
CRP;30005267;2016;2;CRP 091 ;S;0;0;0
CRP;30005267;2016;2;CRP 191 ; ;37;2;0
CRP;30005267;2016;2;CRP 295 ; ;69;0;0
CRP;30005267;2016;2;CRP 297 ; ;31;0;0
CRP;30005267;2017;1;ADE 101 ; ;65;2;0
CRP;30005267;2017;1;ADE 402 ; ;90;0;0
CRP;30005267;2017;1;CRP 091 ;S;0;2;0
CRP;30005267;2017;1;CRP 191 ; ;22;0;0
CRP;30005267;2017;1;CRP 392 ; ;78;1;0
CRP;30005267;2017;2;ADE 102 ; ;60;4;0
CRP;30005267;2017;2;ADE 192 ; ;64;0;0
CRP;30005267;2017;2;CIC 343 ; ;42;4;0
CRP;30005267;2017;2;CRP 297 ; ;53;6;0
CRP;30005268;2016;1;ADE 101 ; ;32;6;0
CRP;30005268;2016;1;CIC 100 ; ;36;2;0
CRP;30005268;2016;1;CRP 181 ; ;64;2;0
CRP;30005268;2016;1;CRP 290 ; ;85;2;0
CRP;30005268;2016;1;CRP 296 ; ;70;4;0
CRP;30005268;2016;2;CIC 100 ; ;24;10;0
CRP;30005268;2016;2;CRP 191 ;L;0;24;0
CRP;30005268;2016;2;CRP 291 ; ;80;0;0
CRP;30005268;2016;2;CRP 295 ; ;65;4;0
CRP;30005268;2017;1;AFA 001 ;K;;;
CRP;30005268;2017;2;ADE 192 ;L;0;16;0
CRP;30005268;2017;2;ADE 403 ;L;9;32;0
CRP;30005268;2017;2;CIC 100 ;L;0;38;0
CRP;30005268;2017;2;CRP 191 ;L;0;32;0
CRP;30005269;2016;1;ADE 101 ; ;50;6;0
CRP;30005269;2016;1;CIC 100 ; ;34;2;0
CRP;30005269;2016;1;CRP 181 ; ;72;2;0
CRP;30005269;2016;1;CRP 290 ; ;87;0;0
CRP;30005269;2016;1;CRP 296 ; ;80;0;0
CRP;30005269;2016;2;CIC 100 ; ;85;0;0
CRP;30005269;2016;2;CRP 291 ; ;98;0;0
CRP;30005269;2016;2;CRP 295 ; ;60;0;0
CRP;30005269;2016;2;CRP 297 ; ;90;6;0
CRP;30005269;2016;2;CRP 394 ; ;59;4;0
CRP;30005269;2017;1;ADE 101 ; ;71;12;0
CRP;30005269;2017;1;ADE 310 ; ;44;14;0
CRP;30005269;2017;1;CRP 091 ;N;0;14;0
CRP;30005269;2017;1;CRP 191 ; ;7;10;0
CRP;30005269;2017;2;ADE 102 ; ;67;15;0
CRP;30005269;2017;2;ADE 192 ;L;18;16;0
CRP;30005269;2017;2;CIC 343 ; ;37;12;0
CRP;30005269;2018;1;ADE 194 ;L;27;22;0
CRP;30005269;2018;1;ADE 302 ; ;91;8;0
CRP;30005269;2018;1;ADE 310 ;L;0;46;0
CRP;30005269;2018;1;ADE 320 ; ;62;10;0
CRP;30005269;2018;1;ADE 322 ; ;83;6;0
CRP;30005269;2018;2;ADE 192 ; ;63;14;0
CRP;30005269;2018;2;ADE 310 ;L;0;30;0
CRP;30005269;2018;2;ADE 323 ; ;0;0;0
CRP;30005269;2019;1;ADE 194 ; ;45;6;0
CRP;30005269;2019;1;ADE 399 ; ;61;2;0
CRP;30005269;2019;1;CRP 191 ;L;3;22;0
CRP;30005269;2019;1;CRP 394 ; ;70;7;0
CRP;30005270;2016;1;ADE 101 ; ;67;2;0
CRP;30005270;2016;1;CIC 100 ; ;74;0;0
CRP;30005270;2016;1;CRP 181 ; ;67;0;0
CRP;30005270;2016;1;CRP 290 ; ;93;0;0
CRP;30005270;2016;1;CRP 296 ; ;72;0;0
CRP;30005270;2016;2;ADE 102 ; ;70;2;0
CRP;30005270;2016;2;CIC 343 ; ;73;6;0
CRP;30005270;2016;2;CRP 091 ;S;0;2;0
CRP;30005270;2016;2;CRP 191 ; ;29;10;0
CRP;30005270;2016;2;CRP 295 ; ;63;0;0
CRP;30005270;2016;2;CRP 297 ; ;49;2;0
CRP;30005270;2016;2;CRP 396 ; ;73;2;0
CRP;30005270;2017;1;ADE 150 ; ;67;0;0
CRP;30005270;2017;1;ADE 194 ; ;80;0;0
CRP;30005270;2017;1;ADE 310 ; ;96;4;0
CRP;30005270;2017;1;ADE 400 ; ;95;2;0
CRP;30005270;2017;1;CRP 091 ;S;0;0;0
CRP;30005270;2017;1;CRP 191 ; ;47;0;0
CRP;30005270;2017;2;ADE 195 ; ;82;7;0
CRP;30005270;2017;2;ADE 302 ; ;92;2;0
CRP;30005270;2017;2;ADE 311 ; ;95;2;0
CRP;30005270;2017;2;CRP 091 ;S;0;6;0
CRP;30005270;2017;2;CRP 191 ; ;90;4;0
CRP;30005270;2018;0;ADE 315 ; ;90;0;0
CRP;30005270;2018;1;ADE 300 ; ;72;0;0
CRP;30005270;2018;1;ADE 320 ; ;82;2;0
CRP;30005270;2018;1;ADE 322 ; ;78;0;0
CRP;30005270;2018;1;ADE 326 ; ;84;2;0
CRP;30005270;2018;1;ADE 351 ; ;74;2;0
CRP;30005270;2018;2;ADE 192 ; ;90;2;0
CRP;30005270;2018;2;ADE 301 ; ;69;0;0
CRP;30005270;2018;2;ADE 321 ; ;74;0;0
CRP;30005270;2018;2;ADE 323 ; ;74;0;0
CRP;30005270;2018;2;CRP 192 ; ;68;2;0
CRP;30005270;2018;2;CRP 391 ; ;81;4;0
CRP;30005270;2019;0;ADE 400 ; ;82;0;0
CRP;30005270;2019;0;ADE 402 ; ;88;4;0
CRP;30005270;2019;1;ADE 324 ; ;77;0;0
CRP;30005270;2019;1;ADE 340 ; ;78;6;0
CRP;30005270;2019;1;CIC 323 ; ;94;2;0
CRP;30005270;2019;1;CRP 292 ; ;81;2;0
CRP;30005270;2019;1;CRP 297 ; ;67;4;0
CRP;30005270;2019;1;CRP 392 ; ;76;4;0
CRP;30005270;2019;2;ADE 313 ; ;63;2;0
CRP;30005270;2019;2;ADE 325 ; ;89;4;0
CRP;30005270;2019;2;ADE 420 ; ;85;4;0
CRP;30005270;2019;2;ADE 495 ;Q;0;0;0
CRP;30005270;2019;2;CRP 193 ; ;72;0;0
CRP;30005270;2020;2;ADE 495 ;Q;0;0;0
CRP;30005270;2020;4;ADE 316 ; ;78;0;0
CRP;30005270;2020;4;ADE 328 ; ;87;6;0
CRP;30005270;2020;4;ADE 491 ;S;100;0;0
CRP;30005270;2020;4;ADE 492 ;S;100;0;0
CRP;30005270;2020;4;ADE 493 ;S;100;0;0
CRP;30005270;2020;4;ADE 494 ;S;100;0;0
CRP;30005271;2016;1;ADE 101 ; ;60;2;0
CRP;30005271;2016;1;CIC 100 ; ;79;0;0
CRP;30005271;2016;1;CRP 181 ; ;77;4;0
CRP;30005271;2016;1;CRP 290 ; ;84;2;0
CRP;30005271;2016;1;CRP 296 ; ;74;0;0
CRP;30005271;2016;2;ADE 102 ; ;72;2;0
CRP;30005271;2016;2;CIC 343 ; ;67;0;0
CRP;30005271;2016;2;CRP 091 ;S;0;6;0
CRP;30005271;2016;2;CRP 191 ;L;19;16;0
CRP;30005271;2016;2;CRP 295 ; ;69;2;0
CRP;30005271;2016;2;CRP 297 ;L;11;20;0
CRP;30005271;2016;2;CRP 394 ; ;55;4;0
CRP;30005271;2017;1;ADE 150 ; ;13;14;0
CRP;30005271;2017;1;ADE 194 ; ;75;0;0
CRP;30005271;2017;1;CRP 091 ;S;0;6;0
CRP;30005271;2017;1;CRP 191 ; ;60;4;0
CRP;30005271;2017;1;CRP 394 ;L;46;12;0
CRP;30005271;2017;2;ADE 192 ; ;79;4;0
CRP;30005271;2017;2;ADE 195 ; ;79;4;0
CRP;30005271;2017;2;ADE 302 ; ;87;6;0
CRP;30005271;2018;1;ADE 150 ; ;90;8;0
CRP;30005271;2018;1;ADE 310 ; ;86;4;0
CRP;30005271;2018;1;ADE 322 ; ;73;2;0
CRP;30005271;2018;1;ADE 351 ; ;81;0;0
CRP;30005271;2018;2;ADE 311 ; ;89;0;0
CRP;30005271;2018;2;ADE 323 ; ;73;0;0
CRP;30005271;2018;2;CRP 192 ; ;86;4;0
CRP;30005271;2018;2;CRP 297 ; ;77;4;0
CRP;30005271;2018;2;CRP 391 ; ;70;8;0
CRP;30005271;2019;0;ADE 402 ; ;70;0;0
CRP;30005271;2019;1;ADE 300 ; ;68;10;0
CRP;30005271;2019;1;ADE 320 ; ;90;0;0
CRP;30005271;2019;1;ADE 324 ; ;65;0;0
CRP;30005271;2019;1;ADE 326 ; ;72;0;0
CRP;30005271;2019;1;ADE 340 ; ;73;8;0
CRP;30005271;2019;1;CRP 392 ; ;93;2;0
CRP;30005271;2019;2;ADE 301 ; ;93;4;0
CRP;30005271;2019;2;ADE 321 ; ;93;0;0
CRP;30005271;2019;2;ADE 325 ; ;94;0;0
CRP;30005271;2019;2;ADE 344 ; ;89;0;0
CRP;30005271;2019;2;ADE 420 ; ;96;0;0
CRP;30005271;2019;2;CRP 193 ; ;62;0;0
CRP;30005271;2020;2;CRP 396 ; ;100;0;0
CRP;30005271;2020;3;ADE 406 ; ;94;6;0
CRP;30005271;2020;3;ADE 490 ;S;100;0;0
CRP;30005271;2020;4;ADE 313 ; ;100;0;0
CRP;30005271;2020;4;ADE 316 ; ;80;2;0
CRP;30005271;2020;4;ADE 328 ; ;91;4;0
CRP;30005271;2020;4;ADE 491 ;S;100;0;0
CRP;30005271;2020;4;ADE 492 ;S;100;0;0
CRP;30005271;2020;4;ADE 493 ;S;100;0;0
CRP;30005271;2020;4;ADE 494 ;S;100;0;0
CRP;30005271;2020;4;ADE 495 ; ;83;0;0
CRP;30005271;2020;4;ADE 496 ;S;90;0;0
CRP;30005272;2016;1;ADE 101 ; ;62;2;0
CRP;30005272;2016;1;CIC 100 ; ;70;0;0
CRP;30005272;2016;1;CRP 181 ; ;67;2;0
CRP;30005272;2016;1;CRP 290 ; ;89;0;0
CRP;30005272;2016;1;CRP 296 ; ;76;2;0
CRP;30005272;2016;2;ADE 102 ; ;60;6;0
CRP;30005272;2016;2;CIC 343 ; ;57;0;0
CRP;30005272;2016;2;CRP 091 ;S;0;2;0
CRP;30005272;2016;2;CRP 191 ; ;60;10;0
CRP;30005272;2016;2;CRP 295 ; ;62;2;0
CRP;30005272;2016;2;CRP 297 ; ;60;2;0
CRP;30005272;2017;1;ADE 150 ; ;12;12;0
CRP;30005272;2017;1;ADE 194 ; ;78;0;0
CRP;30005272;2017;1;ADE 310 ; ;70;8;0
CRP;30005272;2017;1;ADE 351 ; ;60;6;0
CRP;30005272;2017;1;CRP 192 ; ;64;10;0
CRP;30005272;2017;2;ADE 192 ; ;85;0;0
CRP;30005272;2017;2;ADE 195 ; ;70;4;0
CRP;30005272;2017;2;ADE 302 ; ;90;0;0
CRP;30005272;2017;2;ADE 311 ; ;73;8;0
CRP;30005272;2017;2;CIC 343 ; ;75;6;0
CRP;30005272;2017;2;CRP 193 ; ;62;0;0
CRP;30005272;2018;0;ADE 140 ; ;86;4;0
CRP;30005272;2018;1;ADE 150 ; ;67;0;0
CRP;30005272;2018;1;ADE 320 ; ;78;2;0
CRP;30005272;2018;1;ADE 322 ; ;80;6;0
CRP;30005272;2018;1;ADE 324 ; ;85;2;0
CRP;30005272;2018;1;ADE 326 ; ;80;4;0
CRP;30005272;2018;2;ADE 321 ; ;72;0;0
CRP;30005272;2018;2;ADE 323 ; ;75;0;0
CRP;30005272;2018;2;ADE 325 ; ;72;0;0
CRP;30005272;2018;2;ADE 420 ; ;74;8;0
CRP;30005272;2018;2;CRP 391 ; ;80;10;0
CRP;30005272;2018;2;CRP 392 ; ;74;8;0
CRP;30005272;2019;0;ADE 315 ; ;69;2;0
CRP;30005272;2019;0;CRP 292 ; ;83;6;6
CRP;30005272;2019;1;ADE 300 ; ;65;4;0
CRP;30005272;2019;1;ADE 316 ; ;64;2;0
CRP;30005272;2019;1;ADE 328 ; ;83;4;0
CRP;30005272;2019;1;ADE 340 ; ;72;12;0
CRP;30005272;2019;1;ADE 345 ; ;74;6;0
CRP;30005272;2019;1;ADE 399 ; ;78;2;0
CRP;30005272;2019;1;ADE 490 ;S;100;0;0
CRP;30005272;2019;2;ADE 301 ; ;62;4;0
CRP;30005272;2019;2;ADE 313 ; ;85;4;0
CRP;30005272;2019;2;ADE 391 ; ;93;4;0
CRP;30005272;2019;2;ADE 396 ; ;78;;
CRP;30005272;2019;2;ADE 402 ; ;86;0;0
CRP;30005272;2019;2;ADE 495 ; ;78;0;0
CRP;30005272;2019;2;ADE 496 ; ;80;0;0
CRP;30005273;2016;1;ADE 101 ; ;43;0;0
CRP;30005273;2016;1;CIC 100 ; ;40;0;0
CRP;30005273;2016;1;CRP 181 ; ;62;2;0
CRP;30005273;2016;1;CRP 290 ; ;86;0;0
CRP;30005273;2016;1;CRP 296 ; ;74;0;0
CRP;30005273;2016;2;CIC 100 ; ;61;0;0
CRP;30005273;2016;2;CRP 091 ;S;0;4;0
CRP;30005273;2016;2;CRP 191 ; ;21;0;0
CRP;30005273;2016;2;CRP 295 ; ;60;0;0
CRP;30005273;2016;2;CRP 297 ; ;60;4;0
CRP;30005274;2016;1;ADE 101 ; ;44;2;0
CRP;30005274;2016;1;CIC 100 ; ;35;2;0
CRP;30005274;2016;1;CRP 181 ; ;60;4;0
CRP;30005274;2016;1;CRP 290 ; ;86;0;0
CRP;30005274;2016;1;CRP 296 ; ;62;0;0
CRP;30005274;2016;2;CIC 100 ; ;83;0;0
CRP;30005274;2016;2;CRP 091 ;S;0;2;0
CRP;30005274;2016;2;CRP 191 ; ;28;12;0
CRP;30005274;2016;2;CRP 291 ; ;82;2;0
CRP;30005274;2016;2;CRP 295 ; ;62;0;0
CRP;30005274;2016;2;CRP 297 ; ;56;2;0
CRP;30005274;2017;1;ADE 101 ; ;64;12;0
CRP;30005274;2017;1;ADE 150 ;L;3;16;0
CRP;30005274;2017;1;ADE 310 ; ;40;4;0
CRP;30005274;2017;1;CRP 091 ;S;0;0;0
CRP;30005274;2017;1;CRP 191 ; ;13;4;0
CRP;30005274;2017;2;ADE 102 ; ;67;4;0
CRP;30005274;2017;2;ADE 192 ; ;68;0;0
CRP;30005274;2017;2;ADE 302 ; ;79;0;0
CRP;30005274;2017;2;CIC 343 ; ;60;4;0
CRP;30005274;2017;2;CRP 191 ; ;48;14;0
CRP;30005274;2017;2;CRP 297 ; ;60;10;0
CRP;30005274;2018;0;ADE 194 ; ;94;0;0
CRP;30005274;2018;0;ADE 315 ; ;92;0;0
CRP;30005274;2018;1;ADE 310 ; ;57;8;0
CRP;30005274;2018;1;ADE 320 ; ;67;4;0
CRP;30005274;2018;1;ADE 322 ; ;82;2;0
CRP;30005274;2018;1;ADE 326 ; ;71;8;0
CRP;30005274;2018;1;ADE 399 ; ;91;0;0
CRP;30005274;2018;1;CRP 081 ;S;61;4;0
CRP;30005274;2018;1;CRP 191 ; ;61;4;0
CRP;30005274;2018;2;ADE 195 ; ;80;0;0
CRP;30005274;2018;2;ADE 321 ; ;72;0;0
CRP;30005274;2018;2;ADE 323 ; ;68;0;0
CRP;30005274;2018;2;ADE 391 ; ;76;6;0
CRP;30005274;2018;2;ADE 404 ; ;91;4;0
CRP;30005274;2018;2;CRP 192 ; ;29;8;0
CRP;30005274;2018;2;CRP 391 ; ;67;2;0
CRP;30005274;2019;1;ADE 150 ; ;61;6;0
CRP;30005274;2019;1;ADE 310 ; ;60;14;0
CRP;30005274;2019;1;ADE 351 ; ;38;0;0
CRP;30005274;2019;1;ADE 400 ; ;70;4;0
CRP;30005274;2019;1;CRP 192 ; ;62;0;0
CRP;30005274;2019;2;ADE 311 ; ;61;2;0
CRP;30005274;2019;2;ADE 344 ; ;70;0;0
CRP;30005274;2019;2;ADE 401 ; ;84;0;0
CRP;30005274;2019;2;CRP 193 ; ;77;0;0
CRP;30005274;2019;2;CRP 393 ; ;65;6;0
CRP;30005274;2020;2;ADE 301 ; ;70;0;0
CRP;30005274;2020;2;ADE 325 ; ;67;0;0
CRP;30005274;2020;2;ADE 420 ; ;60;0;0
CRP;30005274;2020;3;ADE 346 ; ;87;0;0
CRP;30005274;2020;4;ADE 300 ; ;69;0;0
CRP;30005274;2020;4;ADE 324 ; ;82;4;0
CRP;30005274;2020;4;ADE 340 ; ;80;0;0
CRP;30005275;2016;1;ADE 101 ; ;28;0;0
CRP;30005275;2016;1;CIC 100 ; ;41;2;0
CRP;30005275;2016;1;CRP 181 ; ;71;2;0
CRP;30005275;2016;1;CRP 290 ; ;81;0;0
CRP;30005275;2016;1;CRP 296 ; ;70;4;0
CRP;30005275;2016;2;CRP 191 ; ;4;14;0
CRP;30005275;2016;2;CRP 295 ; ;55;6;0
CRP;30005275;2016;2;CRP 297 ;L;30;18;0
CRP;30005275;2017;1;ADE 101 ;L;3;28;0
CRP;30005275;2017;1;ADE 150 ;L;18;22;0
CRP;30005275;2017;1;ADE 194 ; ;0;0;0
CRP;30005291;2016;1;ADE 101 ; ;60;2;0
CRP;30005291;2016;1;CIC 100 ; ;54;2;0
CRP;30005291;2016;1;CRP 181 ; ;73;4;0
CRP;30005291;2016;1;CRP 290 ; ;78;0;0
CRP;30005291;2016;1;CRP 296 ; ;73;1;0
CRP;30005291;2016;2;ADE 102 ; ;88;0;0
CRP;30005291;2016;2;CIC 100 ; ;93;2;0
CRP;30005291;2016;2;CRP 191 ; ;30;2;0
CRP;30005291;2016;2;CRP 295 ; ;67;0;0
CRP;30005291;2016;2;CRP 297 ; ;68;8;0
CRP;30005291;2017;0;ADE 345 ; ;85;2;0
CRP;30005291;2017;1;ADE 150 ; ;31;2;0
CRP;30005291;2017;1;ADE 194 ; ;69;0;0
CRP;30005291;2017;1;ADE 310 ; ;60;2;0
CRP;30005291;2017;1;CRP 091 ;N;0;10;0
CRP;30005291;2017;1;CRP 191 ; ;27;2;0
CRP;30005291;2017;1;CRP 291 ; ;87;6;0
CRP;30005291;2017;1;CRP 392 ; ;73;2;0
CRP;30005291;2017;2;ADE 192 ; ;43;4;0
CRP;30005291;2017;2;ADE 195 ; ;63;7;0
CRP;30005291;2017;2;ADE 302 ; ;85;4;0
CRP;30005291;2017;2;ADE 311 ; ;65;10;0
CRP;30005291;2017;2;CIC 343 ; ;61;8;0
CRP;30005291;2017;2;CRP 091 ;S;0;2;0
CRP;30005291;2017;2;CRP 191 ; ;68;10;0
CRP;30005291;2018;0;ADE 140 ; ;97;4;0
CRP;30005291;2018;1;ADE 150 ; ;49;8;0
CRP;30005291;2018;1;ADE 320 ; ;72;4;0
CRP;30005291;2018;1;ADE 322 ; ;74;4;0
CRP;30005291;2018;1;ADE 326 ; ;69;8;0
CRP;30005291;2018;1;ADE 351 ; ;43;0;0
CRP;30005291;2018;2;ADE 150 ; ;82;8;0
CRP;30005291;2018;2;ADE 321 ; ;76;0;0
CRP;30005291;2018;2;ADE 323 ; ;81;0;0
CRP;30005291;2018;2;ADE 403 ; ;74;8;0
CRP;30005291;2018;2;CRP 192 ; ;65;10;0
CRP;30005291;2018;2;CRP 391 ; ;60;2;0
CRP;30005291;2019;0;ADE 402 ; ;77;0;0
CRP;30005291;2019;1;ADE 300 ; ;69;4;0
CRP;30005291;2019;1;ADE 340 ; ;74;14;0
CRP;30005291;2019;1;ADE 351 ; ;76;0;0
CRP;30005291;2019;1;ADE 399 ; ;72;4;0
CRP;30005291;2019;1;CRP 292 ; ;89;2;2
CRP;30005291;2019;2;ADE 192 ; ;63;4;0
CRP;30005291;2019;2;ADE 301 ; ;60;4;0
CRP;30005291;2019;2;ADE 420 ; ;94;8;0
CRP;30005291;2019;2;CRP 193 ; ;66;0;0
CRP;30005291;2020;0;ADE 402 ; ;82;0;0
CRP;30005291;2020;2;ADE 313 ; ;100;0;0
CRP;30005291;2020;2;ADE 325 ; ;67;0;0
CRP;30005291;2020;2;ADE 490 ;S;100;0;0
CRP;30005291;2020;2;ADE 495 ;Q;0;0;0
CRP;30005291;2020;4;ADE 324 ; ;85;2;0
CRP;30005291;2020;4;ADE 328 ; ;93;0;0
CRP;30005292;2016;1;ADE 101 ; ;84;0;0
CRP;30005292;2016;1;CIC 100 ; ;81;0;0
CRP;30005292;2016;1;CRP 181 ; ;73;0;0
CRP;30005292;2016;1;CRP 290 ; ;96;0;0
CRP;30005292;2016;1;CRP 296 ; ;86;0;0
CRP;30005292;2016;2;ADE 102 ; ;82;0;0
CRP;30005292;2016;2;CIC 343 ; ;90;0;0
CRP;30005292;2016;2;CRP 091 ;S;0;2;0
CRP;30005292;2016;2;CRP 191 ; ;95;0;0
CRP;30005292;2016;2;CRP 295 ; ;81;0;0
CRP;30005292;2016;2;CRP 297 ; ;88;4;0
CRP;30005293;2016;1;ADE 101 ; ;78;4;0
CRP;30005293;2016;1;CIC 100 ; ;71;4;0
CRP;30005293;2016;1;CRP 181 ; ;80;0;0
CRP;30005293;2016;1;CRP 290 ; ;95;2;0
CRP;30005293;2016;1;CRP 296 ; ;76;2;0
CRP;30005293;2016;2;ADE 102 ; ;66;4;0
CRP;30005293;2016;2;CIC 343 ; ;69;6;0
CRP;30005293;2016;2;CRP 191 ;L;0;22;0
CRP;30005293;2016;2;CRP 295 ; ;61;0;0
CRP;30005293;2016;2;CRP 297 ; ;64;8;0
CRP;30005293;2017;1;ADE 150 ; ;1;14;0
CRP;30005293;2017;1;ADE 310 ; ;60;0;0
CRP;30005293;2017;1;ADE 402 ; ;90;0;0
CRP;30005293;2017;2;AFA 001 ;K;;;
CRP;30005294;2016;1;ADE 101 ; ;73;0;0
CRP;30005294;2016;1;CIC 100 ; ;65;2;0
CRP;30005294;2016;1;CRP 181 ; ;80;2;0
CRP;30005294;2016;1;CRP 290 ; ;97;2;0
CRP;30005294;2016;1;CRP 296 ; ;70;6;0
CRP;30005294;2016;2;ADE 102 ; ;71;4;0
CRP;30005294;2016;2;CIC 343 ; ;75;2;0
CRP;30005294;2016;2;CRP 091 ;S;0;4;0
CRP;30005294;2016;2;CRP 191 ; ;50;8;0
CRP;30005294;2016;2;CRP 295 ; ;68;2;0
CRP;30005294;2016;2;CRP 297 ; ;48;2;0
CRP;30005294;2017;1;AFA 001 ;K;;;
CRP;30005294;2017;2;AFA 003 ;W;;;
CRP;30005294;2018;1;AFA 002 ;Y;;;
CRP;30005294;2019;0;ADE 315 ;L;0;16;0
CRP;30005295;2016;1;ADE 101 ; ;76;4;0
CRP;30005295;2016;1;CIC 100 ; ;65;0;0
CRP;30005295;2016;1;CRP 181 ; ;82;0;0
CRP;30005295;2016;1;CRP 290 ; ;99;0;0
CRP;30005295;2016;1;CRP 296 ; ;75;1;0
CRP;30005295;2016;2;ADE 102 ; ;11;12;0
CRP;30005295;2016;2;CIC 343 ;L;0;26;0
CRP;30005295;2016;2;CRP 191 ;L;0;20;0
CRP;30005295;2016;2;CRP 295 ;L;8;20;0
CRP;30005295;2016;2;CRP 297 ; ;27;12;0
CRP;30005296;2016;1;ADE 101 ; ;69;0;0
CRP;30005296;2016;1;CIC 100 ; ;66;0;0
CRP;30005296;2016;1;CRP 181 ; ;73;0;0
CRP;30005296;2016;1;CRP 290 ; ;95;2;0
CRP;30005296;2016;1;CRP 296 ; ;78;0;0
CRP;30005296;2016;2;ADE 102 ; ;80;0;0
CRP;30005296;2016;2;CIC 343 ; ;70;0;0
CRP;30005296;2016;2;CRP 191 ; ;60;0;0
CRP;30005296;2016;2;CRP 295 ; ;68;2;0
CRP;30005296;2016;2;CRP 297 ; ;76;6;0
CRP;30005296;2017;1;ADE 150 ; ;18;4;0
CRP;30005296;2017;1;ADE 310 ; ;48;2;0
CRP;30005296;2017;1;ADE 351 ; ;46;4;0
CRP;30005296;2017;1;CRP 192 ; ;23;0;0
CRP;30005296;2017;2;ADE 150 ; ;56;4;0
CRP;30005296;2017;2;ADE 195 ; ;60;2;0
CRP;30005296;2017;2;ADE 302 ; ;79;2;0
CRP;30005296;2018;1;ADE 150 ; ;81;4;0
CRP;30005296;2018;1;ADE 194 ; ;81;0;0
CRP;30005296;2018;1;ADE 310 ; ;78;2;0
CRP;30005296;2018;1;ADE 322 ; ;78;0;0
CRP;30005296;2018;1;ADE 351 ; ;67;2;0
CRP;30005296;2018;2;ADE 192 ; ;91;4;0
CRP;30005296;2018;2;ADE 311 ; ;83;0;0
CRP;30005296;2018;2;ADE 323 ; ;73;0;0
CRP;30005296;2018;2;CRP 192 ; ;38;4;0
CRP;30005296;2018;2;CRP 391 ; ;69;2;0
CRP;30005296;2018;2;CRP 392 ; ;67;2;0
CRP;30005296;2019;0;ADE 402 ; ;71;0;0
CRP;30005296;2019;1;ADE 300 ; ;67;2;0
CRP;30005296;2019;1;ADE 320 ; ;84;0;0
CRP;30005296;2019;1;ADE 324 ; ;69;0;0
CRP;30005296;2019;1;ADE 326 ; ;79;2;0
CRP;30005296;2019;1;CRP 192 ; ;70;0;0
CRP;30005296;2019;1;CRP 291 ; ;81;0;0
CRP;30005296;2019;2;ADE 301 ; ;73;2;0
CRP;30005296;2019;2;ADE 321 ; ;74;2;0
CRP;30005296;2019;2;ADE 325 ; ;86;0;0
CRP;30005296;2019;2;CRP 193 ; ;80;0;0
CRP;30005296;2020;2;ADE 346 ; ;85;0;0
CRP;30005296;2020;2;ADE 381 ; ;100;0;0
